"names.preds.","preds"
"208",801.785837651123
"209",801.785837651123
"210",801.785837651123
"211",801.785837651123
"212",801.785837651123
"213",801.785837651123
"214",801.785837651123
"215",801.785837651123
"216",801.785837651123
"217",801.785837651123
"218",801.785837651123
"219",801.785837651123
"220",801.785837651123
"221",801.785837651123
"222",801.785837651123
"223",801.785837651123
"224",801.785837651123
"225",801.785837651123
"226",801.785837651123
"227",801.785837651123
"228",801.785837651123
"229",801.785837651123
"230",801.785837651123
"231",801.785837651123
"232",801.785837651123
"233",801.785837651123
"234",801.785837651123
"235",801.785837651123
"236",801.785837651123
"237",801.785837651123
"238",801.785837651123
"239",801.785837651123
"240",801.785837651123
"241",801.785837651123
"242",801.785837651123
"243",801.785837651123
"244",10699.3333333333
"245",801.785837651123
"246",3214.81927710843
"247",3214.81927710843
"248",801.785837651123
"249",801.785837651123
"250",801.785837651123
"251",801.785837651123
"252",21638
"253",801.785837651123
"254",801.785837651123
"255",801.785837651123
"256",801.785837651123
"257",801.785837651123
"258",801.785837651123
"259",801.785837651123
"260",801.785837651123
"261",801.785837651123
"262",801.785837651123
"263",801.785837651123
"264",801.785837651123
"265",801.785837651123
"266",801.785837651123
"267",801.785837651123
"268",801.785837651123
"269",801.785837651123
"270",801.785837651123
"271",801.785837651123
"272",801.785837651123
"273",801.785837651123
"274",801.785837651123
"275",801.785837651123
"276",801.785837651123
"277",801.785837651123
"278",801.785837651123
"279",801.785837651123
"280",801.785837651123
"281",801.785837651123
"282",801.785837651123
"283",801.785837651123
"284",801.785837651123
"285",801.785837651123
"286",3214.81927710843
"287",801.785837651123
"288",801.785837651123
"289",801.785837651123
"290",801.785837651123
"291",801.785837651123
"292",801.785837651123
"293",801.785837651123
"294",801.785837651123
"295",801.785837651123
"296",801.785837651123
"297",801.785837651123
"298",801.785837651123
"299",801.785837651123
"300",801.785837651123
"301",801.785837651123
"302",801.785837651123
"303",801.785837651123
"304",801.785837651123
"305",801.785837651123
"306",801.785837651123
"307",801.785837651123
"308",801.785837651123
"309",801.785837651123
"310",801.785837651123
"311",801.785837651123
"312",801.785837651123
"313",801.785837651123
"314",801.785837651123
"315",801.785837651123
"316",801.785837651123
"317",801.785837651123
"318",801.785837651123
"319",801.785837651123
"320",801.785837651123
"321",801.785837651123
"322",10699.3333333333
"323",3582
"324",6769.82926829268
"325",801.785837651123
"326",3582
"327",3582
"328",10699.3333333333
"329",3214.81927710843
"330",801.785837651123
"331",3582
"332",801.785837651123
"333",3214.81927710843
"334",10699.3333333333
"335",3582
"336",801.785837651123
"337",801.785837651123
"338",801.785837651123
"339",801.785837651123
"340",801.785837651123
"341",801.785837651123
"342",801.785837651123
"343",801.785837651123
"344",801.785837651123
"345",801.785837651123
"346",801.785837651123
"347",801.785837651123
"348",801.785837651123
"349",801.785837651123
"350",801.785837651123
"351",801.785837651123
"352",801.785837651123
"353",801.785837651123
"354",801.785837651123
"355",801.785837651123
"356",801.785837651123
"357",801.785837651123
"358",801.785837651123
"359",801.785837651123
"360",801.785837651123
"361",801.785837651123
"362",801.785837651123
"363",801.785837651123
"364",801.785837651123
"365",801.785837651123
"366",801.785837651123
"367",801.785837651123
"368",801.785837651123
"369",801.785837651123
"370",801.785837651123
"371",801.785837651123
"372",3582
"373",801.785837651123
"374",801.785837651123
"375",801.785837651123
"376",801.785837651123
"377",801.785837651123
"378",801.785837651123
"379",3912.94897959184
"380",3582
"381",3912.94897959184
"382",3912.94897959184
"383",3912.94897959184
"384",3912.94897959184
"385",3912.94897959184
"386",3912.94897959184
"387",10699.3333333333
"388",3912.94897959184
"389",3912.94897959184
"390",3912.94897959184
"391",1095.53921568627
"392",3912.94897959184
"393",1095.53921568627
"394",3912.94897959184
"395",3912.94897959184
"396",3912.94897959184
"397",3912.94897959184
"398",3912.94897959184
"399",3912.94897959184
"400",3912.94897959184
"401",3912.94897959184
"402",3912.94897959184
"403",801.785837651123
"404",1095.53921568627
"405",3912.94897959184
"406",801.785837651123
"407",1095.53921568627
"408",1095.53921568627
"409",3912.94897959184
"410",3214.81927710843
"411",801.785837651123
"412",3912.94897959184
"413",3214.81927710843
"414",3912.94897959184
"415",3214.81927710843
"416",3912.94897959184
"417",3912.94897959184
"418",3912.94897959184
"419",3582
"420",3912.94897959184
"421",1095.53921568627
"422",3912.94897959184
"423",3912.94897959184
"424",1095.53921568627
"425",3912.94897959184
"426",3912.94897959184
"427",1095.53921568627
"428",801.785837651123
"429",3912.94897959184
"430",3912.94897959184
"431",3912.94897959184
"432",1095.53921568627
"433",3912.94897959184
"434",3912.94897959184
"435",3912.94897959184
"436",1095.53921568627
"437",3912.94897959184
"438",1095.53921568627
"439",3912.94897959184
"440",1095.53921568627
"441",3912.94897959184
"442",3912.94897959184
"443",3912.94897959184
"444",3912.94897959184
"445",3912.94897959184
"446",1095.53921568627
"447",1095.53921568627
"448",3912.94897959184
"449",1095.53921568627
"450",3912.94897959184
"451",1095.53921568627
"452",3912.94897959184
"453",3912.94897959184
"454",1095.53921568627
"455",3912.94897959184
"456",3912.94897959184
"457",3912.94897959184
"458",3912.94897959184
"459",3912.94897959184
"460",3912.94897959184
"461",1095.53921568627
"462",1095.53921568627
"463",3912.94897959184
"464",3912.94897959184
"465",3912.94897959184
"466",1095.53921568627
"467",3912.94897959184
"468",3912.94897959184
"469",3912.94897959184
"470",3912.94897959184
"471",3912.94897959184
"472",3912.94897959184
"473",1095.53921568627
"474",1095.53921568627
"475",1095.53921568627
"476",3912.94897959184
"477",3582
"478",3912.94897959184
"479",3582
"480",3912.94897959184
"481",801.785837651123
"482",3214.81927710843
"483",3214.81927710843
"484",3912.94897959184
"485",1095.53921568627
"486",3912.94897959184
"487",3912.94897959184
"488",3912.94897959184
"489",3912.94897959184
"490",3912.94897959184
"491",3912.94897959184
"492",3912.94897959184
"493",3912.94897959184
"494",3912.94897959184
"495",3912.94897959184
"496",3912.94897959184
"497",3912.94897959184
"498",3912.94897959184
"499",3912.94897959184
"500",3912.94897959184
"501",3912.94897959184
"502",3912.94897959184
"503",3912.94897959184
"504",3912.94897959184
"505",3912.94897959184
"506",3912.94897959184
"507",3912.94897959184
"508",3912.94897959184
"509",801.785837651123
"510",801.785837651123
"511",801.785837651123
"512",3214.81927710843
"513",26758.7
"514",3912.94897959184
"515",1095.53921568627
"516",801.785837651123
"517",3912.94897959184
"518",1095.53921568627
"519",14338.8571428571
"520",3912.94897959184
"521",1095.53921568627
"522",801.785837651123
"523",26758.7
"524",26758.7
"525",3214.81927710843
"526",801.785837651123
"527",3582
"528",10699.3333333333
"529",801.785837651123
"530",1095.53921568627
"531",801.785837651123
"532",801.785837651123
"533",801.785837651123
"534",801.785837651123
"535",801.785837651123
"536",801.785837651123
"537",3214.81927710843
"538",801.785837651123
"539",3214.81927710843
"540",801.785837651123
"541",6769.82926829268
"542",3912.94897959184
"543",6769.82926829268
"544",10699.3333333333
"545",801.785837651123
"546",13676.8571428571
"547",6769.82926829268
"548",3912.94897959184
"549",13676.8571428571
"550",801.785837651123
"551",801.785837651123
"552",1095.53921568627
"553",1095.53921568627
"554",1095.53921568627
"555",14338.8571428571
"556",3912.94897959184
"557",1095.53921568627
"558",3912.94897959184
"559",1095.53921568627
"560",3912.94897959184
"561",1095.53921568627
"562",3644.83333333333
"563",26758.7
"564",26758.7
"565",3644.83333333333
"566",3644.83333333333
"567",3644.83333333333
"568",1095.53921568627
"569",1095.53921568627
"570",3912.94897959184
"571",3912.94897959184
"572",1095.53921568627
"573",21638
"574",3912.94897959184
"575",801.785837651123
"576",14338.8571428571
"577",13676.8571428571
"578",3912.94897959184
"579",26758.7
"580",3912.94897959184
"581",13676.8571428571
"582",3912.94897959184
"583",3912.94897959184
"584",3912.94897959184
"585",3214.81927710843
"586",801.785837651123
"587",3582
"588",3214.81927710843
"589",13593.7
"590",801.785837651123
"591",801.785837651123
"592",801.785837651123
"593",801.785837651123
"594",801.785837651123
"595",801.785837651123
"596",26758.7
"597",801.785837651123
"598",801.785837651123
"599",801.785837651123
"600",801.785837651123
"601",801.785837651123
"602",801.785837651123
"603",801.785837651123
"604",801.785837651123
"605",801.785837651123
"606",801.785837651123
"607",801.785837651123
"608",801.785837651123
"609",801.785837651123
"610",801.785837651123
"611",801.785837651123
"612",801.785837651123
"613",801.785837651123
"614",801.785837651123
"615",801.785837651123
"616",801.785837651123
"617",13593.7
"618",801.785837651123
"619",801.785837651123
"620",801.785837651123
"621",801.785837651123
"622",801.785837651123
"623",801.785837651123
"624",801.785837651123
"625",801.785837651123
"626",801.785837651123
"627",801.785837651123
"628",21638
"629",13593.7
"630",6769.82926829268
"631",801.785837651123
"632",801.785837651123
"633",801.785837651123
"634",801.785837651123
"635",801.785837651123
"636",10699.3333333333
"637",1095.53921568627
"638",801.785837651123
"639",801.785837651123
"640",801.785837651123
"641",801.785837651123
"642",801.785837651123
"643",1095.53921568627
"644",801.785837651123
"645",1095.53921568627
"646",3214.81927710843
"647",801.785837651123
"648",3214.81927710843
"649",801.785837651123
"650",801.785837651123
"651",801.785837651123
"652",3214.81927710843
"653",801.785837651123
"654",801.785837651123
"655",801.785837651123
"656",13593.7
"657",6769.82926829268
"658",6769.82926829268
"659",801.785837651123
"660",3214.81927710843
"661",801.785837651123
"662",3912.94897959184
"663",3214.81927710843
"664",801.785837651123
"665",13593.7
"666",3214.81927710843
"667",3214.81927710843
"668",6769.82926829268
"669",3912.94897959184
"670",3214.81927710843
"671",6769.82926829268
"672",801.785837651123
"673",3214.81927710843
"674",801.785837651123
"675",801.785837651123
"676",1095.53921568627
"677",801.785837651123
"678",3214.81927710843
"679",801.785837651123
"680",801.785837651123
"681",3214.81927710843
"682",3214.81927710843
"683",3214.81927710843
"684",801.785837651123
"685",801.785837651123
"686",3214.81927710843
"687",801.785837651123
"688",801.785837651123
"689",1095.53921568627
"690",1095.53921568627
"691",1095.53921568627
"692",1095.53921568627
"693",1095.53921568627
"694",14338.8571428571
"695",3912.94897959184
"696",1095.53921568627
"697",1095.53921568627
"698",1095.53921568627
"699",1095.53921568627
"700",801.785837651123
"701",1095.53921568627
"702",1095.53921568627
"703",1095.53921568627
"704",1095.53921568627
"705",801.785837651123
"706",1095.53921568627
"707",801.785837651123
"708",801.785837651123
"709",801.785837651123
"710",14338.8571428571
"711",1095.53921568627
"712",1095.53921568627
"713",14338.8571428571
"714",1095.53921568627
"715",1095.53921568627
"716",1095.53921568627
"717",1095.53921568627
"718",1095.53921568627
"719",14338.8571428571
"720",3912.94897959184
"721",1095.53921568627
"722",1095.53921568627
"723",1095.53921568627
"724",1095.53921568627
"725",801.785837651123
"726",1095.53921568627
"727",801.785837651123
"728",3912.94897959184
"729",1095.53921568627
"730",3912.94897959184
"731",3912.94897959184
"732",3912.94897959184
"733",3912.94897959184
"734",1095.53921568627
"735",1095.53921568627
"736",801.785837651123
"737",801.785837651123
"738",801.785837651123
"739",801.785837651123
"740",801.785837651123
"741",1095.53921568627
"742",801.785837651123
"743",801.785837651123
"744",801.785837651123
"745",3912.94897959184
"746",801.785837651123
"747",801.785837651123
"748",3912.94897959184
"749",801.785837651123
"750",3912.94897959184
"751",3912.94897959184
"752",21638
"753",801.785837651123
"754",1095.53921568627
"755",801.785837651123
"756",3912.94897959184
"757",801.785837651123
"758",801.785837651123
"759",801.785837651123
"760",801.785837651123
"761",3912.94897959184
"762",14338.8571428571
"763",1095.53921568627
"764",801.785837651123
"765",3912.94897959184
"766",801.785837651123
"767",801.785837651123
"768",1095.53921568627
"769",1095.53921568627
"770",801.785837651123
"771",801.785837651123
"772",6769.82926829268
"773",6769.82926829268
"774",3644.83333333333
"775",1095.53921568627
"776",1095.53921568627
"777",1095.53921568627
"778",1095.53921568627
"779",1095.53921568627
"780",1095.53921568627
"781",1095.53921568627
"782",1095.53921568627
"783",1095.53921568627
"784",1095.53921568627
"785",1095.53921568627
"786",1095.53921568627
"787",1095.53921568627
"788",1095.53921568627
"789",1095.53921568627
"790",801.785837651123
"791",1095.53921568627
"792",3214.81927710843
"793",3214.81927710843
"794",13593.7
"795",3214.81927710843
"796",3582
"797",1095.53921568627
"798",3214.81927710843
"799",801.785837651123
"800",801.785837651123
"801",3214.81927710843
"802",3912.94897959184
"803",3912.94897959184
"804",3912.94897959184
"805",801.785837651123
"806",3214.81927710843
"807",3214.81927710843
"808",3214.81927710843
"809",3214.81927710843
"810",3214.81927710843
"811",3214.81927710843
"812",10699.3333333333
"813",3214.81927710843
"814",3214.81927710843
"815",10699.3333333333
"816",801.785837651123
"817",3214.81927710843
"818",801.785837651123
"819",3214.81927710843
"820",3214.81927710843
"821",801.785837651123
"822",3582
"823",801.785837651123
"824",801.785837651123
"825",6769.82926829268
"826",3214.81927710843
"827",6769.82926829268
"828",3214.81927710843
"829",10699.3333333333
"830",6769.82926829268
"831",801.785837651123
"832",3214.81927710843
"833",801.785837651123
"834",3214.81927710843
"835",3214.81927710843
"836",801.785837651123
"837",6769.82926829268
"838",6769.82926829268
"839",801.785837651123
"840",3214.81927710843
"841",3214.81927710843
"842",6769.82926829268
"843",801.785837651123
"844",3214.81927710843
"845",801.785837651123
"846",3912.94897959184
"847",1095.53921568627
"848",801.785837651123
"849",3214.81927710843
"850",6769.82926829268
"851",1095.53921568627
"852",6769.82926829268
"853",3912.94897959184
"854",801.785837651123
"855",1095.53921568627
"856",3912.94897959184
"857",1095.53921568627
"858",6769.82926829268
"859",1095.53921568627
"860",3214.81927710843
"861",3912.94897959184
"862",1095.53921568627
"863",3912.94897959184
"864",3912.94897959184
"865",1095.53921568627
"866",1095.53921568627
"867",801.785837651123
"868",1095.53921568627
"869",6769.82926829268
"870",801.785837651123
"871",801.785837651123
"872",10699.3333333333
"873",801.785837651123
"874",801.785837651123
"875",801.785837651123
"876",3644.83333333333
"877",801.785837651123
"878",3644.83333333333
"879",801.785837651123
"880",3644.83333333333
"881",26758.7
"882",3214.81927710843
"883",3912.94897959184
"884",3214.81927710843
"885",3644.83333333333
"886",3644.83333333333
"887",6769.82926829268
"888",801.785837651123
"889",3214.81927710843
"890",3214.81927710843
"891",3214.81927710843
"892",3912.94897959184
"893",3912.94897959184
"894",13593.7
"895",3912.94897959184
"896",3214.81927710843
"897",3912.94897959184
"898",3912.94897959184
"899",3912.94897959184
"900",3912.94897959184
"901",3912.94897959184
"902",801.785837651123
"903",3644.83333333333
"904",801.785837651123
"905",801.785837651123
"906",801.785837651123
"907",801.785837651123
"908",801.785837651123
"909",801.785837651123
"910",801.785837651123
"911",801.785837651123
"912",801.785837651123
"913",1095.53921568627
"914",3912.94897959184
"915",801.785837651123
"916",3912.94897959184
"917",1095.53921568627
"918",14338.8571428571
"919",801.785837651123
"920",1095.53921568627
"921",801.785837651123
"922",801.785837651123
"923",801.785837651123
"924",801.785837651123
"925",801.785837651123
"926",801.785837651123
"927",801.785837651123
"928",801.785837651123
"929",801.785837651123
"930",1095.53921568627
"931",801.785837651123
"932",1095.53921568627
"933",801.785837651123
"934",3912.94897959184
"935",6769.82926829268
"936",801.785837651123
"937",801.785837651123
"938",801.785837651123
"939",801.785837651123
"940",801.785837651123
"941",801.785837651123
"942",801.785837651123
"943",801.785837651123
"944",801.785837651123
"945",801.785837651123
"946",801.785837651123
"947",801.785837651123
"948",801.785837651123
"949",801.785837651123
"950",801.785837651123
"951",801.785837651123
"952",801.785837651123
"953",801.785837651123
"954",1095.53921568627
"955",801.785837651123
"956",801.785837651123
"957",801.785837651123
"958",14338.8571428571
"959",3214.81927710843
"960",801.785837651123
"961",3912.94897959184
"962",801.785837651123
"963",801.785837651123
"964",26758.7
"965",801.785837651123
"966",801.785837651123
"967",801.785837651123
"968",801.785837651123
"969",3912.94897959184
"970",801.785837651123
"971",1095.53921568627
"972",801.785837651123
"973",801.785837651123
"974",3912.94897959184
"975",801.785837651123
"976",801.785837651123
"977",801.785837651123
"978",801.785837651123
"979",801.785837651123
"980",801.785837651123
"981",801.785837651123
"982",3912.94897959184
"983",1095.53921568627
"984",801.785837651123
"985",801.785837651123
"986",3912.94897959184
"987",801.785837651123
"988",801.785837651123
"989",801.785837651123
"990",801.785837651123
"991",801.785837651123
"992",1095.53921568627
"993",801.785837651123
"994",1095.53921568627
"995",801.785837651123
"996",801.785837651123
"997",801.785837651123
"998",801.785837651123
"999",801.785837651123
"1000",801.785837651123
"1001",801.785837651123
"1002",801.785837651123
"1003",801.785837651123
"1004",801.785837651123
"1005",801.785837651123
"1006",801.785837651123
"1007",801.785837651123
"1008",801.785837651123
"1009",801.785837651123
"1010",801.785837651123
"1011",1095.53921568627
"1012",1095.53921568627
"1013",801.785837651123
"1014",801.785837651123
"1015",801.785837651123
"1016",801.785837651123
"1017",801.785837651123
"1018",801.785837651123
"1019",801.785837651123
"1020",801.785837651123
"1021",3912.94897959184
"1022",801.785837651123
"1023",801.785837651123
"1024",801.785837651123
"1025",801.785837651123
"1026",801.785837651123
"1027",801.785837651123
"1028",801.785837651123
"1029",801.785837651123
"1030",801.785837651123
"1031",801.785837651123
"1032",801.785837651123
"1033",801.785837651123
"1034",801.785837651123
"1035",3912.94897959184
"1036",801.785837651123
"1037",801.785837651123
"1038",801.785837651123
"1039",801.785837651123
"1040",801.785837651123
"1041",801.785837651123
"1042",801.785837651123
"1043",801.785837651123
"1044",801.785837651123
"1045",801.785837651123
"1046",801.785837651123
"1047",801.785837651123
"1048",801.785837651123
"1049",801.785837651123
"1050",801.785837651123
"1051",801.785837651123
"1052",801.785837651123
"1053",1095.53921568627
"1054",1095.53921568627
"1055",1095.53921568627
"1056",1095.53921568627
"1057",1095.53921568627
"1058",1095.53921568627
"1059",1095.53921568627
"1060",1095.53921568627
"1061",1095.53921568627
"1062",1095.53921568627
"1063",1095.53921568627
"1064",1095.53921568627
"1065",1095.53921568627
"1066",1095.53921568627
"1067",3912.94897959184
"1068",3912.94897959184
"1069",3912.94897959184
"1070",1095.53921568627
"1071",1095.53921568627
"1072",1095.53921568627
"1073",1095.53921568627
"1074",1095.53921568627
"1075",801.785837651123
"1076",801.785837651123
"1077",1095.53921568627
"1078",1095.53921568627
"1079",1095.53921568627
"1080",3912.94897959184
"1081",3912.94897959184
"1082",3912.94897959184
"1083",3912.94897959184
"1084",1095.53921568627
"1085",14338.8571428571
"1086",1095.53921568627
"1087",1095.53921568627
"1088",1095.53921568627
"1089",3912.94897959184
"1090",1095.53921568627
"1091",3912.94897959184
"1092",3912.94897959184
"1093",3912.94897959184
"1094",1095.53921568627
"1095",1095.53921568627
"1096",1095.53921568627
"1097",3912.94897959184
"1098",3912.94897959184
"1099",801.785837651123
"1100",801.785837651123
"1101",1095.53921568627
"1102",1095.53921568627
"1103",1095.53921568627
"1104",1095.53921568627
"1105",1095.53921568627
"1106",3582
"1107",10699.3333333333
"1108",801.785837651123
"1109",3214.81927710843
"1110",3214.81927710843
"1111",801.785837651123
"1112",801.785837651123
"1113",801.785837651123
"1114",801.785837651123
"1115",801.785837651123
"1116",801.785837651123
"1117",801.785837651123
"1118",801.785837651123
"1119",801.785837651123
"1120",801.785837651123
"1121",801.785837651123
"1122",801.785837651123
"1123",801.785837651123
"1124",801.785837651123
"1125",3582
"1126",801.785837651123
"1127",801.785837651123
"1128",801.785837651123
"1129",801.785837651123
"1130",801.785837651123
"1131",801.785837651123
"1132",801.785837651123
"1133",801.785837651123
"1134",801.785837651123
"1135",801.785837651123
"1136",801.785837651123
"1137",801.785837651123
"1138",801.785837651123
"1139",801.785837651123
"1140",801.785837651123
"1141",21638
"1142",801.785837651123
"1143",801.785837651123
"1144",801.785837651123
"1145",801.785837651123
"1146",801.785837651123
"1147",801.785837651123
"1148",801.785837651123
"1149",801.785837651123
"1150",801.785837651123
"1151",801.785837651123
"1152",801.785837651123
"1153",801.785837651123
"1154",801.785837651123
"1155",801.785837651123
"1156",801.785837651123
"1157",801.785837651123
"1158",801.785837651123
"1159",801.785837651123
"1160",801.785837651123
"1161",801.785837651123
"1162",801.785837651123
"1163",801.785837651123
"1164",801.785837651123
"1165",801.785837651123
"1166",801.785837651123
"1167",801.785837651123
"1168",801.785837651123
"1169",801.785837651123
"1170",801.785837651123
"1171",801.785837651123
"1172",801.785837651123
"1173",801.785837651123
"1174",801.785837651123
"1175",801.785837651123
"1176",801.785837651123
"1177",801.785837651123
"1178",801.785837651123
"1179",801.785837651123
"1180",801.785837651123
"1181",801.785837651123
"1182",801.785837651123
"1183",801.785837651123
"1184",801.785837651123
"1185",801.785837651123
"1186",801.785837651123
"1187",801.785837651123
"1188",801.785837651123
"1189",801.785837651123
"1190",801.785837651123
"1191",801.785837651123
"1192",801.785837651123
"1193",801.785837651123
"1194",801.785837651123
"1195",801.785837651123
"1196",801.785837651123
"1197",801.785837651123
"1198",801.785837651123
"1199",801.785837651123
"1200",801.785837651123
"1201",801.785837651123
"1202",801.785837651123
"1203",801.785837651123
"1204",801.785837651123
"1205",801.785837651123
"1206",801.785837651123
"1207",801.785837651123
"1208",801.785837651123
"1209",801.785837651123
"1210",801.785837651123
"1211",801.785837651123
"1212",801.785837651123
"1213",801.785837651123
"1214",801.785837651123
"1215",801.785837651123
"1216",801.785837651123
"1217",801.785837651123
"1218",801.785837651123
"1219",801.785837651123
"1220",801.785837651123
"1221",801.785837651123
"1222",801.785837651123
"1223",801.785837651123
"1224",801.785837651123
"1225",801.785837651123
"1226",801.785837651123
"1227",801.785837651123
"1228",801.785837651123
"1229",801.785837651123
"1230",801.785837651123
"1231",801.785837651123
"1232",801.785837651123
"1233",801.785837651123
"1234",801.785837651123
"1235",801.785837651123
"1236",801.785837651123
"1237",801.785837651123
"1238",801.785837651123
"1239",801.785837651123
"1240",801.785837651123
"1241",801.785837651123
"1242",801.785837651123
"1243",801.785837651123
"1244",801.785837651123
"1245",801.785837651123
"1246",801.785837651123
"1247",801.785837651123
"1248",801.785837651123
"1249",801.785837651123
"1250",801.785837651123
"1251",801.785837651123
"1252",801.785837651123
"1253",801.785837651123
"1254",801.785837651123
"1255",801.785837651123
"1256",801.785837651123
"1257",801.785837651123
"1258",801.785837651123
"1259",801.785837651123
"1260",801.785837651123
"1261",801.785837651123
"1262",801.785837651123
"1263",801.785837651123
"1264",801.785837651123
"1265",801.785837651123
"1266",801.785837651123
"1267",801.785837651123
"1268",801.785837651123
"1269",801.785837651123
"1270",801.785837651123
"1271",801.785837651123
"1272",801.785837651123
"1273",801.785837651123
"1274",801.785837651123
"1275",801.785837651123
"1276",801.785837651123
"1277",801.785837651123
"1278",801.785837651123
"1279",801.785837651123
"1280",801.785837651123
"1281",801.785837651123
"1282",801.785837651123
"1283",801.785837651123
"1284",801.785837651123
"1285",801.785837651123
"1286",801.785837651123
"1287",801.785837651123
"1288",801.785837651123
"1289",801.785837651123
"1290",801.785837651123
"1291",801.785837651123
"1292",801.785837651123
"1293",801.785837651123
"1294",801.785837651123
"1295",801.785837651123
"1296",801.785837651123
"1297",801.785837651123
"1298",801.785837651123
"1299",801.785837651123
"1300",801.785837651123
"1301",801.785837651123
"1302",801.785837651123
"1303",801.785837651123
"1304",801.785837651123
"1305",801.785837651123
"1306",801.785837651123
"1307",801.785837651123
"1308",801.785837651123
"1309",801.785837651123
"1310",801.785837651123
"1311",801.785837651123
"1312",13676.8571428571
"1313",1095.53921568627
"1314",3912.94897959184
"1315",801.785837651123
"1316",1095.53921568627
"1317",801.785837651123
"1318",801.785837651123
"1319",801.785837651123
"1320",801.785837651123
"1321",801.785837651123
"1322",3912.94897959184
"1323",801.785837651123
"1324",801.785837651123
"1325",3912.94897959184
"1326",801.785837651123
"1327",801.785837651123
