"","ps11"
"352",301.442566516434
"353",265.786890420316
"354",0
"355",75.1808585814201
"356",666.865330243603
"357",436.936436715468
"358",167.43447830795
"359",245.799392916992
"360",743.127138740179
"361",1197.51724324203
"362",0
"363",710.461055186885
"364",0
"365",86.8350366696823
"366",855.398173589389
"367",1015.73549528836
"368",0
"369",301.680401903448
"370",62.4094157730324
"371",67.0540418853798
"372",6703.78803928888
"373",0
"374",0
"375",1035.20663982547
"376",852.067236106456
"377",226.810743573418
"378",425.373134032583
"379",1400.80892607691
"380",2706.39243563392
"381",1944.76167682037
"382",6762.56582116556
"383",1279.12904242843
"384",4577.33699932392
"385",3445.74105985744
"386",1002.95389472507
"387",8002.74246814132
"388",1701.97218628637
"389",0
"390",847.723874606248
"391",1122.0416124261
"392",897.724406078348
"393",178.745137551438
"394",3389.11335341675
"395",1272.39723074528
"396",3136.66286336927
"397",2873.39668776008
"398",3820.9703902152
"399",3483.06141152096
"400",904.428554855526
"401",1218.16711969266
"402",5007.37594808671
"403",0
"404",0
"405",556.148025412946
"406",619.75169137186
"407",899.398425989711
"408",2627.52090635244
"409",2723.33213673158
"410",1799.56581077088
"411",0
"412",294.972012259756
"413",2931.53066033918
"414",3939.73390677961
"415",1806.37820837461
"416",3776.97530784335
"417",6398.50339786492
"418",5096.82907036554
"419",4098.80436595481
"420",2.05626938436944
"421",0
"422",2063.27826987256
"423",723.12963993624
"424",247.741256740805
"425",3845.72842757953
"426",354.436122873885
"427",0
"428",0
"429",3455.50559451679
"430",3879.19345073494
"431",3660.74449284391
"432",0
"433",2491.21556980968
"434",2454.65539630035
"435",1494.61627370673
"436",596.824018667312
"437",2980.4474377694
"438",1811.88956937768
"439",2039.54707553102
"440",0
"441",1203.00736954954
"442",1368.44349769503
"443",1261.81198515425
"444",1753.580390954
"445",5329.51014709762
"446",2042.56803739574
"447",1570.35531098913
"448",2283.59529374156
"449",248.96668856323
"450",880.674242279427
"451",809.838975399316
"452",2723.08319984492
"453",2431.59221607452
"454",2993.52550529013
"455",2618.25195648168
"456",2926.89023555605
"457",549.150694064731
"458",2103.40704244241
"459",4582.57495114799
"460",2393.5519580377
"461",0
"462",920.205180942564
"463",2393.78542671368
"464",3007.07856744425
"465",4355.4733525324
"466",406.186811540092
"467",8546.50391027531
"468",3962.1477917516
"469",7676.09902743376
"470",618.256996701305
"471",3572.11297967618
"472",0
"473",0
"474",1448.54416641497
"475",589.337754749144
"476",6167.30817525386
"477",6107.06471176228
"478",9615.18979483159
"479",5817.76839880993
"480",2417.5499419719
"481",4048.77017460276
"482",1483.45695578729
"483",1020.1147522378
"484",5489.92723729164
"485",2043.7138587157
"486",1259.73188790844
"487",1345.79197300819
"488",1652.970357106
"489",3270.94790726116
"490",2753.58551328094
"491",4381.96892237116
"492",2437.32092060647
"493",4260.03295924418
"494",5546.5981855291
"495",4496.1832460555
"496",2048.4095135756
"497",4412.44424443752
"498",4739.3018978924
"499",1819.45600253916
"500",4444.52545418188
"501",1072.55848350984
"502",300.820647598523
"503",2368.45237922894
"504",4572.86583590963
"505",3942.83443371476
"506",2093.84626301203
"507",131.450515959934
"508",3398.79834282871
"509",3123.82109886415
"510",3504.06109078793
"511",1139.87680112738
"512",8793.02392371548
"513",13946.7319155546
"514",6375.61831593827
"515",1727.77163802242
"516",1611.00663992834
"517",919.410548923217
"518",1382.92682735935
"519",4143.23955678294
"520",1531.64301271589
"521",773.106533757617
"522",1887.90604198626
"523",6710.27208421054
"524",12698.0649687536
"525",3060.01478508615
"526",351.867642571112
"527",8858.87644118732
"528",10381.8070025178
"529",5638.91976128542
"530",3302.20879408058
"531",169.425622930979
"532",3083.63603385823
"533",0
"534",5139.0059126963
"535",4246.2957150248
"536",1399.51109818878
"537",3852.51538738631
"538",68.7965564428168
"539",0
"540",3859.64253926968
"541",10137.7524987724
"542",6576.07569348756
"543",9534.08474681513
"544",10439.5838406566
"545",841.706480670179
"546",4458.71544519347
"547",8550.45845867817
"548",3331.15698189397
"549",6203.79026947613
"550",1253.17626875941
"551",228.309943706737
"552",2938.03236531716
"553",3832.64265881406
"554",2540.8199210774
"555",5119.20367749327
"556",583.940175232766
"557",3661.33165932736
"558",6448.42116776723
"559",3729.61894588725
"560",4255.63556089703
"561",3804.00486165104
"562",8288.26676273837
"563",10905.6523166661
"564",12241.9777403711
"565",8060.19277752778
"566",9114.86009550583
"567",6611.80375219983
"568",2643.60528007208
"569",2722.54156558587
"570",9071.38112156616
"571",4851.904364986
"572",1874.05287869781
"573",3457.94883618762
"574",2693.6621196381
"575",1484.02442400937
"576",10654.0215971594
"577",5304.30006418881
"578",2257.50872799375
"579",7918.71065237127
"580",7806.59542331864
"581",5349.01466771531
"582",3103.03651865153
"583",7383.21768194381
"584",7113.78286959885
"585",2730.47623284952
"586",6574.29920474949
"587",6037.76272270176
"588",1588.20633636148
"589",3999.30749514346
"590",834.077356473395
"591",207.687182334375
"592",477.806042582477
"593",190.089092706966
"594",0
"595",185.66949456632
"596",1833.12476199837
"597",259.934341578255
"598",2870.02173593872
"599",281.796217281235
"600",761.026996416599
"601",306.169699792549
"602",984.473680921143
"603",1433.31167539134
"604",953.659473439219
"605",816.78033612344
"606",961.883418477489
"607",909.168726877623
"608",0
"609",2140.73312246812
"610",319.341410972407
"611",1235.20936359298
"612",47.0818964911023
"613",1333.19419648106
"614",172.306352046211
"615",1830.20922003944
"616",46.0180195232078
"617",4761.0727079913
"618",210.34916744605
"619",0
"620",128.534322414182
"621",65.3437102328098
"622",644.27910980015
"623",0
"624",25.6390128915732
"625",316.66024225464
"626",0
"627",0
"628",14051.3839404471
"629",5571.42980285928
"630",8043.85373536346
"631",1310.61867674306
"632",1661.7682258277
"633",36.8959520287863
"634",798.786612784844
"635",2451.15595367098
"636",6564.31080666169
"637",351.698983432097
"638",815.952027792176
"639",220.454831360961
"640",0
"641",130.000351341913
"642",390.914616347208
"643",1235.43722781796
"644",444.747970794535
"645",610.80826203868
"646",4364.05264878228
"647",707.252836215075
"648",5978.23690181645
"649",2918.41160672374
"650",1244.42131500116
"651",705.52727202667
"652",4274.79577347074
"653",484.768562156624
"654",0
"655",1200.0825397732
"656",3759.9459274227
"657",17231.2093943305
"658",7700.5462668836
"659",3110.10629267185
"660",2797.23811951855
"661",4610.15866728045
"662",1118.09119760274
"663",3094.71413288398
"664",6235.77122596632
"665",3521.50974235662
"666",2511.88600894035
"667",3833.82603201748
"668",9340.73153359168
"669",1755.14861365431
"670",4698.34645931835
"671",5787.41165538106
"672",370.906383970782
"673",3013.79839939708
"674",782.681969251409
"675",0
"676",947.389364500218
"677",2809.6503361183
"678",4445.56350626658
"679",3318.77142734608
"680",645.099935101534
"681",2359.24894230676
"682",2241.09756703856
"683",2250.44219835052
"684",3387.36345268822
"685",996.467318297784
"686",3576.37633650358
"687",2425.69625451729
"688",4053.44632097591
"689",0
"690",792.515899585987
"691",445.506462319783
"692",129.756880910064
"693",1086.3383141786
"694",2995.70160260669
"695",968.493268166357
"696",48.5529888817728
"697",404.548190679653
"698",0
"699",1116.28913330707
"700",1332.72768793484
"701",0
"702",263.030800523955
"703",1843.35623001082
"704",785.761995583515
"705",0
"706",0
"707",836.181607799754
"708",1210.3281171563
"709",393.917955108716
"710",1571.33606392914
"711",993.382589007622
"712",916.156677648362
"713",2703.11650899329
"714",1146.41252414818
"715",335.124926123488
"716",0
"717",738.354948599152
"718",1752.15996431234
"719",1711.05306562561
"720",559.746247523317
"721",620.378100541589
"722",2729.54519679738
"723",3634.90511078479
"724",438.334688433481
"725",92.1459605259347
"726",214.660421747553
"727",0
"728",1753.62071155821
"729",1563.30721988573
"730",801.394147893736
"731",4402.64018706702
"732",1587.50857607662
"733",1553.01705591724
"734",249.46782704354
"735",187.876632631587
"736",224.976135788595
"737",6.63321065294303
"738",558.369593455944
"739",0
"740",37.2213585309696
"741",1059.06768772387
"742",93.7515027986742
"743",127.274999871125
"744",89.287301608023
"745",3210.64040941118
"746",0
"747",66.0561322958024
"748",5084.80226602465
"749",57.7699918664207
"750",1237.20928845493
"751",5667.55796238078
"752",5946.48656969091
"753",125.187919002049
"754",1155.76305925458
"755",939.501255234984
"756",2557.53451857527
"757",0
"758",87.0471129778516
"759",115.744886515916
"760",64.9716256681163
"761",2745.5040373762
"762",6201.37098003944
"763",233.548419866991
"764",0
"765",2678.28977580206
"766",107.712176619799
"767",295.940423522672
"768",551.942359259123
"769",929.240166882155
"770",0
"771",334.894091627693
"772",6141.4944796046
"773",4611.81597391545
"774",3118.71163423012
"775",4610.23227461925
"776",4475.72366021571
"777",3736.46709558452
"778",5218.2717200709
"779",6220.05295177696
"780",5528.00853461273
"781",2653.57972810046
"782",5920.91067527086
"783",4322.82788806992
"784",7133.64967287307
"785",3817.8491951219
"786",4221.44126402489
"787",3656.94002261492
"788",3825.87915733756
"789",6437.58382174218
"790",1783.08867269521
"791",4633.00784917429
"792",1787.16718519574
"793",2746.86616240294
"794",5615.6603606779
"795",3822.40416018166
"796",7836.47838484235
"797",2981.00922371731
"798",7077.38449344312
"799",5234.86184525385
"800",3202.44585858461
"801",6507.7709039686
"802",3244.90762811366
"803",4774.36546303351
"804",9290.04286016708
"805",2017.18972266029
"806",4572.33312148611
"807",3466.92338957679
"808",3003.0055618019
"809",3298.12345229146
"810",5479.73396780657
"811",3143.56900628265
"812",13370.4383717082
"813",1909.41737642985
"814",1941.67488789723
"815",8422.68540492557
"816",1365.26097049117
"817",2999.27098912174
"818",773.609193758476
"819",4239.5086661038
"820",1552.6657266561
"821",2411.06786499753
"822",6381.93142164953
"823",9446.67589565454
"824",911.797515027853
"825",5829.18762081371
"826",5657.4794283488
"827",9539.16833033203
"828",5675.6543877955
"829",4580.63223000028
"830",10764.4926980439
"831",2923.80524113871
"832",2878.96053709006
"833",3546.4774622518
"834",2904.88757118102
"835",3102.1840674349
"836",1400.81119782752
"837",5812.50086755918
"838",7268.98418049969
"839",1691.30561000877
"840",6018.78275307129
"841",4087.46421904319
"842",12155.4979622266
"843",1736.3120792386
"844",2440.77872362166
"845",272.832914694094
"846",7661.2142278475
"847",5337.59326841498
"848",3928.93732460618
"849",2233.8173278172
"850",6254.23768131515
"851",768.724042658416
"852",4861.14499182762
"853",7426.16509871993
"854",3668.11776070896
"855",576.055586636068
"856",3695.73953892539
"857",5241.67692187568
"858",3930.27084552564
"859",5736.42977007946
"860",3916.20775275404
"861",10554.7377505653
"862",4459.87785517084
"863",4114.49982509607
"864",4114.49982509607
"865",5839.36944455596
"866",1814.94884055458
"867",3561.46461433017
"868",5689.13382124314
"869",6537.37594949483
"870",3371.72097251892
"871",635.595088863107
"872",8403.93733770991
"873",396.341248837383
"874",2785.42430479445
"875",5687.77689219323
"876",1753.13975540395
"877",2700.20629442409
"878",2460.22463185729
"879",1670.26650578631
"880",4100.01107126511
"881",9198.3822012348
"882",5717.46438124386
"883",2330.67113051276
"884",6022.51009661782
"885",859.10836162094
"886",7980.73875770709
"887",7218.88656939049
"888",2559.53351544219
"889",6541.26847417591
"890",3288.92851644742
"891",3041.9165383363
"892",8848.39304342616
"893",6589.56877447711
"894",6803.98032851346
"895",5229.09160661039
"896",1755.81786254876
"897",1686.8736460908
"898",7034.94371778847
"899",4266.75648969371
"900",3096.43726310797
"901",7032.7914830126
"902",0
"903",642.567301454499
"904",0
"905",163.846483480207
"906",0
"907",275.322052408436
"908",909.825896129156
"909",4.24294052404002
"910",278.21965269014
"911",226.790851880423
"912",73.0585579224758
"913",4237.5334958825
"914",1391.908968547
"915",5162.50842547426
"916",1736.48067944471
"917",935.464264297889
"918",4512.69850424157
"919",2184.65191885899
"920",853.210190929993
"921",0
"922",0
"923",34.839391831832
"924",61.6142854343484
"925",18.7370828190305
"926",366.929754855242
"927",602.334940242201
"928",161.038597129098
"929",15.0521862837381
"930",148.860093871534
"931",61.4643295015453
"932",0
"933",230.85674288676
"934",6978.84604665709
"935",11550.7515158058
"936",6980.17950439078
"937",0
"938",0
"939",290.379190489769
"940",232.87839269867
"941",142.618483120447
"942",98.2322044514904
"943",1200.23761591848
"944",55.4839654698194
"945",0
"946",28.8400731838951
"947",0
"948",1629.42715057457
"949",0
"950",880.037598664602
"951",120.798522919831
"952",70.7665924757753
"953",188.525270020044
"954",221.3955272548
"955",93.499080456535
"956",0
"957",0
"958",10501.7824325656
"959",2920.61472114073
"960",0
"961",4342.28101774706
"962",3059.97991505547
"963",1501.11256265357
"964",2593.20459147956
"965",1109.1129682726
"966",641.764373700149
"967",1490.71228562215
"968",2502.89402391584
"969",6621.29003337263
"970",2986.10725132484
"971",2965.37588828563
"972",0
"973",1099.12666648191
"974",3732.57102093392
"975",1303.07253030901
"976",928.104551130162
"977",0
"978",1141.1090339626
"979",0
"980",0
"981",0
"982",670.55265018945
"983",158.453269316585
"984",115.396109012651
"985",0
"986",1288.4088509792
"987",187.495505393076
"988",46.2530350315287
"989",31.1675392660522
"990",0
"991",739.019153741265
"992",183.403492914645
"993",0
"994",285.435219686817
"995",0
"996",933.535409418105
"997",10.3063852449777
"998",0
"999",522.926882326071
"1000",0
"1001",970.926441685983
"1002",0
"1003",374.415721488774
"1004",257.642153025054
"1005",90.1666782958914
"1006",0
"1007",0
"1008",324.807002968496
"1009",93.8473658248063
"1010",0
"1011",103.440712976922
"1012",200.479176600519
"1013",406.162009382037
"1014",200.52505708947
"1015",181.699134670232
"1016",0
"1017",144.341001224714
"1018",0
"1019",1.26888853090122
"1020",452.530440020958
"1021",301.836916659542
"1022",30.6867200130228
"1023",318.970795674
"1024",338.805960326314
"1025",0
"1026",46.7058668824293
"1027",0
"1028",90.8987769472906
"1029",838.906008364492
"1030",18.2441199078103
"1031",0
"1032",503.42987449113
"1033",246.38800818369
"1034",0
"1035",1136.31359901814
"1036",471.289041422224
"1037",319.410372846192
"1038",265.272677165405
"1039",0
"1040",157.946585507568
"1041",211.5065852853
"1042",0
"1043",135.120953558065
"1044",291.360631905451
"1045",1583.03860755269
"1046",659.52509355148
"1047",283.180468855383
"1048",538.009811151185
"1049",0
"1050",883.035362779716
"1051",0
"1052",817.239806311128
"1053",2168.72180751209
"1054",591.527234056154
"1055",906.459728044208
"1056",2300.65184324213
"1057",351.866674359045
"1058",191.509552945723
"1059",804.69766239655
"1060",523.948279267106
"1061",571.871256319267
"1062",65.0203718110342
"1063",669.689697861099
"1064",152.414101905053
"1065",546.908381295122
"1066",271.516363542381
"1067",0
"1068",0
"1069",0
"1070",1219.76641697302
"1071",531.24863533656
"1072",0
"1073",1332.00127630215
"1074",432.165592554347
"1075",66.4556644588961
"1076",800.00954733673
"1077",458.414304827642
"1078",368.19511501751
"1079",229.295445227096
"1080",6504.51414481334
"1081",3590.64531369724
"1082",914.940721454241
"1083",2483.32402422726
"1084",1328.66314677681
"1085",2214.92912460279
"1086",0
"1087",1408.11355644748
"1088",696.854910172281
"1089",3727.87122580863
"1090",2062.70585313616
"1091",4416.33981616021
"1092",1704.12190825038
"1093",3359.6176027335
"1094",797.14444699695
"1095",566.525848869396
"1096",1372.18949342714
"1097",468.985413114162
"1098",2514.59550861923
"1099",871.351392651459
"1100",753.364972603822
"1101",694.135804415788
"1102",104.099091535384
"1103",262.305542345602
"1104",0
"1105",1094.21347424377
"1106",6428.31290189404
"1107",5648.87037371197
"1108",2083.52920519246
"1109",3759.6788971176
"1110",4236.60913123754
"1111",476.971962817683
"1112",754.601153635441
"1113",384.912254647765
"1114",2156.85983819472
"1115",839.821775682367
"1116",1920.53123527469
"1117",395.147910627586
"1118",852.607193308129
"1119",1685.9146939644
"1120",0
"1121",865.416969022516
"1122",1332.67886392652
"1123",576.039211444763
"1124",0
"1125",5419.32575145581
"1126",1954.88365164288
"1127",678.107633450013
"1128",917.227095552852
"1129",1471.27314031118
"1130",1175.15475560507
"1131",225.340984526077
"1132",5601.98062911835
"1133",1774.61031930809
"1134",3787.14290915552
"1135",2348.84038999126
"1136",1605.41715451888
"1137",1286.05170612088
"1138",724.288987100783
"1139",2315.02002879505
"1140",2550.50334103898
"1141",5826.13321337862
"1142",876.787101973479
"1143",272.584672961138
"1144",18.5401212345423
"1145",835.879929772853
"1146",445.243168144871
"1147",144.622363073
"1148",281.035027588993
"1149",77.7371020553132
"1150",806.140455969869
"1151",573.678841750252
"1152",76.9643160096134
"1153",930.474673014342
"1154",0
"1155",99.9075944735796
"1156",582.340188054629
"1157",216.350439299095
"1158",905.794598824243
"1159",109.329612378101
"1160",1700.78162078689
"1161",444.78804866758
"1162",2747.43396857987
"1163",742.337740832307
"1164",409.195903270723
"1165",793.083763560408
"1166",514.894955368275
"1167",380.685274497317
"1168",0
"1169",203.666324772647
"1170",124.70213581399
"1171",1853.45963371753
"1172",87.1242712553517
"1173",666.067364015753
"1174",478.013015820468
"1175",627.365858979111
"1176",803.963143669779
"1177",110.655805033282
"1178",51.1439102046356
"1179",1317.01689052717
"1180",395.082130989218
"1181",797.44770707612
"1182",259.00472618788
"1183",14.8537235619328
"1184",0
"1185",0
"1186",0
"1187",0
"1188",105.709275830677
"1189",3.75171935727712
"1190",615.281275893273
"1191",461.440395914779
"1192",434.684289972459
"1193",295.61970914099
"1194",2794.12517981528
"1195",479.419078158165
"1196",576.09976532482
"1197",5794.66205222599
"1198",268.064619539117
"1199",3.04961845333037
"1200",0
"1201",1310.50459000734
"1202",2340.18274781351
"1203",2688.42229755082
"1204",3154.3455907764
"1205",150.999082057609
"1206",321.465888824107
"1207",49.5215751079495
"1208",33.5023290067056
"1209",256.714670999614
"1210",290.478711086398
"1211",575.262281570697
"1212",57.9120535634534
"1213",245.255093512226
"1214",212.790315151574
"1215",340.657424170197
"1216",698.252893232507
"1217",246.474402928799
"1218",1566.77955797605
"1219",4028.00022144894
"1220",19.9976124864625
"1221",117.579220268448
"1222",26.4954957351924
"1223",0
"1224",403.742476114567
"1225",1642.60322886325
"1226",1342.39684150574
"1227",0
"1228",410.604415784935
"1229",2353.11406799901
"1230",5400.12342278019
"1231",177.021911541006
"1232",858.047364117207
"1233",114.746971652763
"1234",2051.22939724345
"1235",1391.53816538399
"1236",2636.03606808223
"1237",402.973154086777
"1238",560.463840987114
"1239",337.219690876519
"1240",355.475817215625
"1241",2152.90088896296
"1242",812.900040847297
"1243",0
"1244",857.982547858492
"1245",631.461972566526
"1246",389.764931840518
"1247",227.287021127433
"1248",1876.42808383707
"1249",830.130082871554
"1250",298.434528789835
"1251",1151.25691811119
"1252",129.506537025972
"1253",895.643457142638
"1254",667.699226827611
"1255",223.588489187388
"1256",313.56317287774
"1257",3.10800257650772
"1258",161.906213579421
"1259",218.461572886633
"1260",70.9791714419812
"1261",206.175531362681
"1262",371.82207175431
"1263",1443.00707756728
"1264",234.586864365777
"1265",1653.75319786457
"1266",1355.73735402125
"1267",198.50867597035
"1268",244.987978719156
"1269",2354.31343012981
"1270",633.858969215778
"1271",661.673984115049
"1272",1000.0509599898
"1273",718.651002349388
"1274",1190.88466885746
"1275",360.700087946874
"1276",439.407676325351
"1277",217.918607423565
"1278",1678.69937118891
"1279",216.030807449186
"1280",0
"1281",0
"1282",192.983564409798
"1283",890.979269046793
"1284",451.983355735329
"1285",370.928029505465
"1286",0
"1287",131.230129620698
"1288",63.6755527252562
"1289",0
"1290",97.782095208252
"1291",0
"1292",0
"1293",312.580989496725
"1294",0
"1295",0.452462167400427
"1296",51.4283881362171
"1297",378.877243790046
"1298",474.797552372228
"1299",0
"1300",699.937893252135
"1301",41.2679875103654
"1302",72.9623232641184
"1303",432.741519950264
"1304",0
"1305",64.4863541652244
"1306",399.997700794106
"1307",713.988863119014
"1308",430.715061802415
"1309",207.23392972547
"1310",336.839406584146
"1311",0
"1312",5018.24360576452
"1313",2074.34409780697
"1314",4529.52172889444
"1315",1318.97968437843
"1316",2055.37122542637
"1317",510.718114983137
"1318",257.420543272359
"1319",1323.09093884854
"1320",473.604077637704
"1321",0
"1322",902.564227743421
"1323",2097.16411905001
"1324",525.032799580081
"1325",865.157506928253
"1326",0
"1327",227.413338730429
"1328",609.587336233812
"1329",40.5054001714407
"1330",134.633013618929
"1331",0
"1332",179.815769835953
"1333",44.7763035285634
"1334",465.659444394752
"1335",1522.4330136798
"1336",2094.30172472305
"1337",639.722202669714
"1338",499.228554165736
"1339",4597.52299945327
"1340",1316.22392099523
"1341",1054.88074268536
"1342",423.568735524848
"1343",1673.88865205661
"1344",2925.55236048118
"1345",774.390416308892
"1346",0
"1347",10034.2149338908
"1348",9730.41781495358
"1349",2587.31453637263
"1350",1206.34319438081
"1351",309.29443735878
"1352",334.04505917558
"1353",504.588131179045
"1354",38.9170360104117
"1355",184.831811945116
"1356",1127.09414636393
"1357",201.787027649328
"1358",0
"1359",3579.18884582633
"1360",2348.53719438072
"1361",1064.2475658525
"1362",1106.00036802066
"1363",61.6968751979166
"1364",346.440760260615
"1365",3801.95187056787
"1366",122.346003849459
"1367",37.5800737155851
"1368",197.286619014967
"1369",342.362000956248
"1370",0
"1371",967.098104085748
"1372",1673.24088061143
"1373",319.922810380952
"1374",137.277934590191
"1375",0
"1376",2726.19684714991
"1377",859.614921726717
"1378",1268.38960729892
"1379",2040.21413569946
"1380",1377.30487934794
"1381",4281.66226409541
"1382",480.494925350423
