"","ps13"
"407",556.917327500841
"408",2144.6964507708
"409",2544.93353134066
"410",1616.56351312134
"411",0
"412",0
"413",2309.73210823974
"414",3681.67073608219
"415",1521.92755271822
"416",2464.39071222562
"417",6346.83484483069
"418",4317.65760570995
"419",4592.82772009579
"420",0
"421",0
"422",1765.81598523939
"423",557.285349902235
"424",0
"425",3381.82283765836
"426",250.209715899794
"427",0
"428",0
"429",3726.57867981441
"430",3524.1825022222
"431",3664.00662381408
"432",0
"433",2420.75360660021
"434",2200.43340944938
"435",1492.3540659154
"436",500.690448610805
"437",2691.42011759457
"438",1555.23737151328
"439",1531.00598537898
"440",0
"441",822.027171294997
"442",381.925162739946
"443",801.155952813254
"444",1683.8255076497
"445",5200.85983272437
"446",2029.51559534643
"447",2107.85783635337
"448",2158.19005834218
"449",207.736019665479
"450",1293.61486510638
"451",1040.31556962768
"452",2877.17768989899
"453",2274.20377719933
"454",3237.11163089485
"455",2169.24954213132
"456",3297.82912046458
"457",959.933023437294
"458",2216.72493604321
"459",4979.52367805324
"460",2268.2002507618
"461",0
"462",907.318490969057
"463",2566.71450524524
"464",2874.46107655508
"465",3489.0193817405
"466",618.742391484726
"467",8963.11305612514
"468",3959.34245887836
"469",8181.30240352493
"470",697.118714488738
"471",3911.36043986827
"472",0
"473",0
"474",1370.8979906712
"475",283.726267508003
"476",7032.2000063776
"477",6329.55479928671
"478",10307.0793099218
"479",5995.36500323548
"480",1874.98163235083
"481",4236.92363814021
"482",1550.88913020506
"483",870.888686230972
"484",5555.40397357711
"485",2499.18867039223
"486",1366.37137063656
"487",1674.80463685248
"488",1773.3099033376
"489",3452.63133383377
"490",3217.21891527586
"491",4418.84166122894
"492",1649.79907372875
"493",4541.04402647833
"494",5500.79282415491
"495",4422.76656728004
"496",1439.63955054153
"497",4206.68376220546
"498",4694.56536705044
"499",1430.66987805373
"500",3986.57633441834
"501",377.752684648445
"502",626.673840671627
"503",2716.53819807155
"504",3898.17675519738
"505",3751.55130495521
"506",2756.97063317557
"507",0
"508",2583.31347718498
"509",2894.36972062099
"510",3428.23999203222
"511",1209.78398484862
"512",9139.64493800977
"513",17071.3139699075
"514",7568.8847086052
"515",1646.78987975873
"516",2027.32076997833
"517",822.712390954714
"518",1176.3428950144
"519",5763.77588361168
"520",1228.46697698942
"521",613.3590317094
"522",1842.14862223719
"523",9213.70221335518
"524",18054.9393262276
"525",2633.73642594041
"526",362.23421943435
"527",9651.91237249351
"528",11101.7519846845
"529",5802.14581107188
"530",3454.79117998503
"531",133.555719022558
"532",2859.97736828103
"533",0
"534",5186.4902958067
"535",4106.8119712386
"536",1516.67562855024
"537",2970.78661511011
"538",0
"539",0
"540",3667.7925165617
"541",11022.5829686116
"542",7357.20166099515
"543",10027.306106004
"544",11902.8415348327
"545",1067.93185082491
"546",4220.70476256253
"547",8910.23447452447
"548",2979.37817113055
"549",6018.42636095621
"550",1165.10502575149
"551",475.345089126078
"552",2462.74307659923
"553",4993.56863993347
"554",2170.24791474643
"555",6752.48156955637
"556",277.18799798762
"557",3803.48847430452
"558",8352.01003227731
"559",4640.6581801079
"560",5023.13099681351
"561",4916.53094092866
"562",8968.70902035898
"563",12513.3982859239
"564",13654.587842928
"565",7665.19197398198
"566",9256.92951951684
"567",5761.07789725735
"568",2312.24976626224
"569",3005.19677980656
"570",9574.44838361675
"571",4973.17601041033
"572",1853.06274595316
"573",4556.76151171635
"574",3105.88413716909
"575",1421.19551331522
"576",12500.644908882
"577",5916.94756560006
"578",2184.79475809108
"579",8581.60668804893
"580",9412.23452193545
"581",5949.49394536481
"582",3327.73396745132
"583",9881.21183480308
"584",8016.33006722303
"585",2941.58131623068
"586",7298.29168780581
"587",6817.77280957087
"588",1887.13220506382
"589",4426.25767714503
"590",960.584655427709
"591",171.480427286429
"592",430.685231408555
"593",206.528746713355
"594",0
"595",211.540357968813
"596",2269.77596505186
"597",289.951728054808
"598",3207.4993774308
"599",166.786014682308
"600",869.196455089508
"601",275.123954745259
"602",1126.9897834672
"603",1138.28047423353
"604",951.352049401754
"605",976.949382064568
"606",1217.82593323086
"607",969.043768034789
"608",0
"609",2406.62724404864
"610",402.032426337214
"611",1226.86807438205
"612",0
"613",1535.34918321407
"614",261.028100588411
"615",2053.70541688062
"616",25.8323207954136
"617",5405.13924388854
"618",244.525417709443
"619",0
"620",6.44704305829691
"621",0
"622",752.041788026487
"623",0
"624",205.130744485903
"625",108.668826760512
"626",0
"627",0
"628",16801.4971547341
"629",6129.40883454882
"630",9241.87237779325
"631",1559.82928848368
"632",2012.05915732005
"633",10.1989577695522
"634",1086.79521539697
"635",2689.35326054532
"636",6991.9176117613
"637",327.859900015857
"638",1018.72136025055
"639",212.679288966892
"640",0
"641",205.981503348425
"642",441.273507096386
"643",1513.55869599727
"644",627.063196096174
"645",597.221126141969
"646",4356.82873736302
"647",651.141492649974
"648",6869.81391420989
"649",3040.0198861899
"650",690.606380060095
"651",511.631223783916
"652",4720.52095818064
"653",135.155638454545
"654",0
"655",1078.6576252392
"656",4108.73536474775
"657",22421.8812123754
"658",8800.79653265632
"659",3407.97482914516
"660",3322.09507081155
"661",5318.87438549342
"662",978.837291944529
"663",3829.06565849264
"664",6741.72904438954
"665",3947.85560739838
"666",2296.93263786293
"667",3426.96988042491
"668",10419.7872296569
"669",1872.64963531952
"670",4825.9412775345
"671",6687.10509095652
"672",330.31538156343
"673",3330.46818560151
"674",906.370238740705
"675",0
"676",810.900246743722
"677",3485.27407081127
"678",5193.74648580656
"679",3363.81402047749
"680",501.264070822502
"681",2384.53537444416
"682",2501.39376344725
"683",2243.82335981262
"684",3359.92674054436
"685",1158.39354973663
"686",4105.93656977017
"687",2658.96151364614
"688",4613.97847987557
"689",0
"690",662.601631683367
"691",721.523783371045
"692",0
"693",1193.38816026596
"694",3074.9727942655
"695",1120.13004325953
"696",238.307926590788
"697",566.968806222613
"698",0
"699",1446.75685709101
"700",1362.81497414898
"701",0
"702",132.983438774691
"703",2023.79174714258
"704",748.750991370683
"705",0
"706",0
"707",1050.75462757057
"708",1212.83782515721
"709",573.621207547505
"710",1518.24492432898
"711",1496.95474800685
"712",949.483718944401
"713",2552.37824222719
"714",1506.81353569282
"715",414.078482939396
"716",0
"717",928.743055137539
"718",1998.0951326816
"719",1743.80707428694
"720",433.643989756028
"721",572.734218144939
"722",3416.37175275459
"723",3960.90744475021
"724",584.676000705693
"725",115.805916610799
"726",294.150227094086
"727",0
"728",1886.23886279323
"729",1272.77481848852
"730",999.507353071988
"731",5722.87604616841
"732",1704.67532116299
"733",1891.38260705415
"734",188.231488949058
"735",214.216022870101
"736",253.5540878831
"737",0
"738",521.814865625715
"739",0
"740",20.4338201058395
"741",1530.17925134659
"742",55.6348098087828
"743",100.33998884468
"744",156.746924730208
"745",3707.66946035962
"746",0
"747",84.8187963083597
"748",5797.32162199068
"749",13.4157869877076
"750",1320.57859003774
"751",7039.88053913413
"752",7228.37655175075
"753",225.864398930898
"754",1357.72099285634
"755",1021.01002676628
"756",2756.23464200723
"757",0
"758",142.222853299339
"759",72.3961807033784
"760",60.8566482804836
"761",3814.49098732987
"762",7746.29971280812
"763",0
"764",0
"765",3252.31251589916
"766",258.574597465135
"767",347.035148865477
"768",559.328540413388
"769",1223.2125797893
"770",0
"771",416.23793767324
"772",6144.22257829551
"773",4570.30646713059
"774",2706.87536628232
"775",4834.88460071363
"776",4656.07069227279
"777",4365.30191589465
"778",6023.09898009611
"779",6905.24096392594
"780",6178.38309750266
"781",3009.79746285321
"782",6536.60133599674
"783",4184.30369651118
"784",7975.73636789329
"785",4283.09079937977
"786",4897.66067398769
"787",3947.41799504363
"788",4317.76623784566
"789",7002.85459195601
"790",1886.06424561409
"791",4684.99348908737
"792",1523.34206091864
"793",2515.17816997865
"794",5713.7061232745
"795",3559.28816353374
"796",8416.75515742773
"797",2896.05318944304
"798",7474.21111625755
"799",5416.24080210375
"800",3189.92290144418
"801",6780.40523714648
"802",2685.91632978515
"803",4492.36771209371
"804",10263.3791802981
"805",2187.21570258469
"806",4800.35774718506
"807",3434.6924038345
"808",2628.32842030642
"809",3223.51187421814
"810",6269.04103747496
"811",3547.70171565838
"812",15178.2441738342
"813",2329.35194080223
"814",2283.01465390334
"815",9547.34223711201
"816",978.945888693303
"817",3390.86259683912
"818",951.259378433803
"819",4839.96403846188
"820",1887.3237517591
"821",2396.93249416376
"822",6715.24597838114
"823",10512.7686264335
"824",1475.72009078101
"825",6698.59867782363
"826",6000.95036800959
"827",9996.41550200041
"828",5401.34875996535
"829",4661.73764632776
"830",11268.6061960985
"831",2643.42835049217
"832",2733.85827935917
"833",3125.02075015808
"834",2616.7146148885
"835",2865.88944401938
"836",1329.21597912387
"837",5790.99618229297
"838",7962.6206910043
"839",1450.44235691831
"840",6650.63071253038
"841",3835.29200592413
"842",13975.9642578496
"843",1697.28855485429
"844",2769.83684358692
"845",0
"846",8067.41416442896
"847",5729.78772801761
"848",3321.35435796903
"849",1884.43790264223
"850",6405.54630857036
"851",838.345569496469
"852",4854.5186052169
"853",7120.75063749246
"854",2848.15632160218
"855",498.351150684113
"856",2897.5317982083
"857",6085.78193917992
"858",4092.14667570873
"859",6268.06507503468
"860",4673.47146983926
"861",11121.1703319892
"862",4993.0100909953
"863",4255.48038507844
"864",4255.48038507844
"865",6917.54353745524
"866",2511.8154414524
"867",3974.85469333218
"868",7071.56490900541
"869",8223.23377016291
"870",3138.41976844769
"871",539.643206160878
"872",9436.05430563824
"873",233.295885112474
"874",2187.54775207419
"875",5675.10197602555
"876",1217.02984750188
"877",1624.32873025044
"878",1948.05793759565
"879",1424.60391276628
"880",3634.21856773875
"881",10475.8260786718
"882",5520.25917558641
"883",2031.40636760179
"884",5892.48881706796
"885",407.583816613475
"886",8133.2410305253
"887",7659.48952418603
"888",2537.94087921896
"889",6808.5794859218
"890",3561.55846199283
"891",2667.0561370099
"892",9925.45479220272
"893",6931.45620033665
"894",7320.13835154233
"895",5101.63709231176
"896",1702.76064718013
"897",1496.36040611623
"898",8129.57018817297
"899",4443.41494294138
"900",3114.35337661704
"901",7487.0428568642
"902",0
"903",679.049016955578
"904",0
"905",158.818307116341
"906",0
"907",366.526786910424
"908",973.276621638113
"909",0
"910",395.856220818039
"911",190.830927547451
"912",131.666531138294
"913",4499.51070409334
"914",1734.62678444166
"915",5441.1681407686
"916",1465.84527402426
"917",935.91072410414
"918",4698.28535139559
"919",1953.12302593443
"920",1102.64881223963
"921",0
"922",0
"923",0
"924",0
"925",0
"926",307.83112337059
"927",809.037768436717
"928",212.156857651009
"929",45.8022310788692
"930",112.05977999777
"931",44.8412711424494
"932",0
"933",278.041873470389
"934",7929.44095807875
"935",15348.6444555263
"936",7214.93012873986
"937",0
"938",0
"939",239.335065662517
"940",85.5391474760427
"941",285.445517297931
"942",157.693999466563
"943",1318.01253455172
"944",0
"945",0
"946",0
"947",0
"948",1539.93518838674
"949",0
"950",1012.66814974095
"951",0
"952",0
"953",260.6817885657
"954",246.37151785117
"955",153.235056232007
"956",0
"957",0
"958",13390.8572431712
"959",3632.9882019931
"960",0
"961",4185.6602774198
"962",3344.14855991003
"963",1525.84908208879
"964",3108.06896750875
"965",1171.45091819064
"966",472.269336598096
"967",1421.20821755956
"968",3361.13899744148
"969",7222.18100242246
"970",3096.72206733595
"971",2835.59062406365
"972",0
"973",1178.64760113968
"974",4066.93282161948
"975",980.319412728303
"976",681.399466174698
"977",0
"978",455.46158534723
"979",0
"980",0
"981",0
"982",664.928574086649
"983",34.8898687874002
"984",157.759425793568
"985",0
"986",1191.62398889532
"987",256.714298159761
"988",0
"989",103.330209062264
"990",0
"991",949.17736197957
"992",259.615975183528
"993",0
"994",289.003126093713
"995",0
"996",784.564159921838
"997",0
"998",0
"999",501.313181051793
"1000",0
"1001",979.910479977458
"1002",0
"1003",359.777497620382
"1004",325.404635455463
"1005",259.366904679841
"1006",46.3398551936316
"1007",0
"1008",350.949663698557
"1009",0
"1010",0
"1011",0
"1012",263.910969091155
"1013",475.554250407831
"1014",237.493380497366
"1015",214.401016562961
"1016",74.9841128404469
"1017",136.829554714661
"1018",126.865697262517
"1019",0
"1020",567.271253842993
"1021",260.954631680387
"1022",0
"1023",437.69252444622
"1024",441.870731995771
"1025",0
"1026",255.463377383209
"1027",0
"1028",165.72213958631
"1029",818.811700089931
"1030",9.88159232368389
"1031",0
"1032",676.70789159192
"1033",312.015914496183
"1034",0
"1035",1137.01107662843
"1036",428.317659827771
"1037",358.162609149052
"1038",316.044418835351
"1039",44.0899363862695
"1040",196.934546203525
"1041",326.52213787554
"1042",0
"1043",174.04025353864
"1044",385.182836287813
"1045",2225.79502743277
"1046",612.840953205623
"1047",258.050620768901
"1048",534.423827659746
"1049",0
"1050",902.755896549327
"1051",0
"1052",778.54716359081
"1053",2705.89101425932
"1054",556.191125285874
"1055",1413.46361027193
"1056",2747.8502110278
"1057",406.217914630534
"1058",0
"1059",713.990736026823
"1060",622.820413944649
"1061",625.915597686713
"1062",163.639380537461
"1063",1090.02571744624
"1064",260.49541094665
"1065",306.242218728054
"1066",257.14230418613
"1067",0
"1068",0
"1069",0
"1070",1244.33866023853
"1071",489.65970274331
"1072",0
"1073",1776.90375827811
"1074",699.353419783929
"1075",191.952208681997
"1076",1054.78044604684
"1077",435.516703361038
"1078",465.444074460991
"1079",167.511126184545
"1080",8861.16517300792
"1081",3985.37475846694
"1082",1108.32351719961
"1083",2464.15504225328
"1084",1593.38072211088
"1085",2798.87111726376
"1086",0
"1087",1811.26449358109
"1088",633.116037189467
"1089",4915.8226031899
"1090",2594.64935641014
"1091",6194.1783127587
"1092",2177.01403365905
"1093",3737.87713442689
"1094",921.687684418019
"1095",608.080471851762
"1096",1723.68085162922
"1097",620.524472893672
"1098",2398.71950462425
"1099",1106.01532346164
"1100",1049.40098327331
"1101",420.220469098414
"1102",92.0349449960845
"1103",158.231573165534
"1104",0
"1105",1657.28498264737
"1106",6848.3895053381
"1107",5837.67277439725
"1108",2404.49214682947
"1109",3910.0330785964
"1110",4379.59112816718
"1111",421.082379341876
"1112",662.415661931443
"1113",444.98027764362
"1114",2284.15297675162
"1115",777.267088959198
"1116",1864.51678707031
"1117",431.307184750359
"1118",751.479339168225
"1119",1777.44055576274
"1120",0
"1121",828.636372701888
"1122",1408.11512435912
"1123",494.121316815882
"1124",0
"1125",6050.28067124027
"1126",1871.08571174898
"1127",658.816023436336
"1128",739.570637880807
"1129",1331.04936816812
"1130",1376.33809969502
"1131",106.525040416153
"1132",5868.03786744804
"1133",2133.86993504374
"1134",3942.81372336573
"1135",2309.34952892493
"1136",1504.29863820427
"1137",1429.64015022799
"1138",762.76831080648
"1139",2522.96295206911
"1140",2619.14262077118
"1141",5400.52090260751
"1142",945.736695146086
"1143",242.529256390812
"1144",0
"1145",699.396748072748
"1146",524.444424103859
"1147",168.832672188604
"1148",270.083381460784
"1149",35.3504292506664
"1150",777.583764247093
"1151",607.198146096845
"1152",63.0007118380954
"1153",785.557869134853
"1154",0
"1155",151.091178737111
"1156",676.615158789276
"1157",206.125482143077
"1158",1012.18196772727
"1159",158.830539273957
"1160",1857.49790286256
"1161",538.266982287045
"1162",2844.42402972104
"1163",687.509603450467
"1164",403.568948223169
"1165",862.561155500746
"1166",591.033641449352
"1167",395.266845610812
"1168",0
"1169",261.993791441799
"1170",142.529547447404
"1171",2175.27798824977
"1172",0
"1173",707.820655873446
"1174",494.375657546563
"1175",776.03077151512
"1176",911.948507347973
"1177",103.177308600705
"1178",202.524703440087
"1179",1456.05670121406
"1180",380.736671447673
"1181",962.765969536382
"1182",274.142372089339
"1183",94.7292829971911
"1184",0
"1185",0
"1186",0
"1187",0
"1188",77.6177098196172
"1189",0
"1190",586.052670048574
"1191",389.473218999905
"1192",510.965861704028
"1193",397.976845251958
"1194",2582.34107629667
"1195",543.905905922113
"1196",316.653162017991
"1197",6438.97142255334
"1198",52.5121837304191
"1199",0
"1200",0
"1201",1509.42156216626
"1202",2315.89418661352
"1203",3060.1207991261
"1204",3637.10506395238
"1205",214.149793195938
"1206",329.648468206728
"1207",0
"1208",27.6960399399268
"1209",247.558148917857
"1210",107.24428892153
"1211",817.842798413227
"1212",94.7989986398225
"1213",383.846594694955
"1214",239.967077350497
"1215",408.721486476661
"1216",688.084244163159
"1217",397.496454014751
"1218",1645.29718180939
"1219",4394.96925747144
"1220",0
"1221",115.534086865557
"1222",47.3475553519584
"1223",0
"1224",436.524130575427
"1225",1594.96814905981
"1226",1586.62460285805
"1227",0
"1228",443.009294075544
"1229",2789.4945774595
"1230",6385.78058197253
"1231",169.731353725327
"1232",741.56199375301
"1233",0
"1234",2344.33527150955
"1235",1512.39464798253
"1236",2720.2001268736
"1237",411.891786214458
"1238",440.620814464663
"1239",426.168613426912
"1240",386.584611803734
"1241",2439.93735761607
"1242",876.662401641551
"1243",0
"1244",962.72931902363
"1245",728.398679215238
"1246",427.737235595715
"1247",267.323477598123
"1248",1826.41231270393
"1249",1026.91488208803
"1250",391.083937110113
"1251",1220.59828660337
"1252",192.937204594278
"1253",904.553671469095
"1254",659.461147594061
"1255",316.345183720934
"1256",302.883356553948
"1257",0
"1258",104.560861926542
"1259",338.991606745679
"1260",30.7837305453349
"1261",235.52313740449
"1262",493.509018903333
"1263",1525.20114448392
"1264",291.531950312261
"1265",1819.57823700767
"1266",1291.62364533559
"1267",353.254040190421
"1268",400.85998032771
"1269",2442.93328384155
"1270",661.184206607623
"1271",735.319760266129
"1272",1012.84505471679
"1273",862.285186177082
"1274",1182.58462293502
"1275",333.902559635401
"1276",575.456319008214
"1277",224.522743199373
"1278",2235.67217783352
"1279",142.676221787312
"1280",0
"1281",0
"1282",141.418614990404
"1283",972.978034922726
"1284",550.727022735934
"1285",490.667678896058
"1286",0
"1287",223.681530718851
"1288",54.8789255277375
"1289",0
"1290",85.0629853107375
"1291",8.87200180439368
"1292",0
"1293",310.591941303448
"1294",0
"1295",0
"1296",97.1738403487529
"1297",375.084583860951
"1298",511.371951140888
"1299",0
"1300",916.323926589612
"1301",63.972894152078
"1302",0
"1303",420.270113714769
"1304",0
"1305",74.7175762822253
"1306",532.110268163987
"1307",959.457221542105
"1308",459.862852407427
"1309",126.188171568127
"1310",318.900631252292
"1311",0
"1312",5739.97039156737
"1313",2400.63315553213
"1314",5306.72598209176
"1315",1726.86282555837
"1316",2406.99914527647
"1317",572.955376423562
"1318",504.78911630463
"1319",1781.06415025767
"1320",535.516241250838
"1321",0
"1322",1272.01457234229
"1323",1753.83672448866
"1324",504.594761067471
"1325",1019.07407344392
"1326",0
"1327",266.935712571772
"1328",828.229009965214
"1329",79.3222867463032
"1330",199.952099090463
"1331",0
"1332",419.577158593635
"1333",58.8597811848954
"1334",647.953686947443
"1335",1864.34691671714
"1336",2501.13306579718
"1337",756.912576315286
"1338",614.422741944035
"1339",4810.76618308895
"1340",1052.9547247427
"1341",1301.64859747965
"1342",188.165317710762
"1343",2038.55563181635
"1344",2810.78476797136
"1345",896.196647237248
"1346",0
"1347",13254.5552593005
"1348",11721.1663831262
"1349",3318.11681608261
"1350",1230.34897689672
"1351",291.054644982445
"1352",467.006849128298
"1353",682.181389496537
"1354",0
"1355",102.199357481396
"1356",1447.98256129153
"1357",177.026284944511
"1358",0
"1359",4343.19476674389
"1360",2986.9635178392
"1361",1371.48833143518
"1362",1160.59107698389
"1363",43.1542203824802
"1364",474.242970792783
"1365",4715.64351002133
"1366",190.598204988119
"1367",0
"1368",217.005080940361
"1369",547.323966519546
"1370",0
"1371",1096.18462834131
"1372",2008.39157843126
"1373",516.981597182738
"1374",345.952181867742
"1375",131.427699628675
"1376",2706.69339181604
"1377",984.937047789765
"1378",1405.78125899618
"1379",2166.31196404864
"1380",1880.83483758137
"1381",4247.17774516272
"1382",609.190173488764
"1383",225.070299694301
"1384",165.469944001558
"1385",250.992432184718
"1386",470.284819921626
"1387",0
"1388",0
"1389",87.3456641870548
"1390",209.915712370509
"1391",5768.97725652799
"1392",827.72179342781
"1393",0
"1394",3213.09686195542
"1395",515.652996171766
"1396",225.569646934491
"1397",135.937632113371
"1398",81.9980657999422
"1399",1.40217327324626
"1400",1785.04728006674
"1401",1429.75486288027
"1402",301.026979752243
"1403",2467.00728204389
"1404",271.516907810797
